period,mktsize,meanmktsize,entries,exits,surviv,entryrate,exitrate,survivrate,firms,totresinv,totinninv,totimiinv,costshareinn,firmsres,firmsinn,firmsimi,hindex,div,gini,pcm,cs,totprofits,ts,maxage,minage,avgage,actfirms,inactfirms,profitablefirms,wmc,avgproxopt,price,totoutput,avgoutput,avgmagtechshock
31.0,4.0,4.0,0.916,0.934,28.056,0.030005649659526207,0.030813762689578975,0.9691862373104205,28.99,892.9,606.0,286.9,0.6645817851936074,11.798,6.06,5.738,388.2055762394522,0.46131904125875,0.18464002260025267,0.21140942015784434,128467.5249926794,3281.826340368439,131749.35133304796,29.922,1.044,18.228670052835707,28.798,0.192,19.158,36.72188263149906,0.622410337868226,46.559766097492066,1013.7609356100323,35.4461273206744,0.89
32.0,4.0,4.0,0.888,0.852,28.092,0.029151660495445285,0.028239768261384305,0.9717602317386148,28.944,889.0,606.4,282.6,0.6666964188647593,11.716,6.064,5.652,389.42208002000746,0.4606937282520075,0.18654823070753174,0.21221675025943934,128489.2847431489,3328.558436727842,131817.84317987683,30.92,1.168,18.854251844804907,28.732,0.212,19.128,36.668076272635254,0.622791119849717,46.537977036855075,1013.8480918525797,35.530987000937095,0.81
33.0,4.0,4.0,0.864,0.844,28.112,0.028464337399662684,0.02775614800272187,0.9722438519972786,28.956,904.2,609.8,294.4,0.6603738973545417,11.986,6.098,5.888,389.5573096286937,0.4601088327338793,0.18717757979858282,0.21251896853467186,128530.41304057835,3317.5926643953967,131848.00570497385,31.916,1.2,19.46009371851749,28.75,0.206,19.074,36.62274123287088,0.6232046934956544,46.49761865814873,1014.0095253674061,35.52550068627704,0.862
34.0,4.0,4.0,0.834,0.83,28.116,0.02738061510144124,0.027336743578358653,0.9726632564216406,28.946,912.1,617.4,294.7,0.6608361466572709,12.068,6.174,5.894,390.10821898371273,0.4594996289522905,0.1880348908398244,0.21309462823719225,128576.61138038928,3329.6219832154525,131906.23336360473,32.914,1.262,20.12629887950186,28.732,0.214,19.214,36.56168694636479,0.6237165227467778,46.4523754316626,1014.1904982733504,35.561680332729296,0.78
35.0,4.0,4.0,0.834,0.834,28.116,0.027410053641684085,0.027378745321240693,0.9726212546787583,28.95,884.0,609.6,274.4,0.67711326119275,11.584,6.096,5.488,390.7246576845548,0.4589736131756678,0.18902684197660496,0.2135242547528663,128590.51510888163,3374.180286284862,131964.69539516655,33.904,1.212,20.71650781105576,28.716,0.234,19.314,36.5315745435028,0.6238446657050823,46.438589480422486,1014.24564207831,35.587259091135174,0.902
36.0,4.0,4.0,0.852,0.734,28.234,0.027735828419775455,0.02382612339206087,0.9761738766079384,28.968,912.9,626.6,286.3,0.6723703341157455,11.992,6.266,5.726,391.20232683648317,0.4585210504518768,0.19029283694019938,0.21412648784477017,128652.05955739133,3358.793547473183,132010.8531048645,34.894,1.318,21.31955790631727,28.706,0.262,19.172,36.45658757771296,0.6244475896081652,46.378087206502684,1014.4876511739877,35.614674581154446,0.726
37.0,4.0,4.0,0.802,0.778,28.258,0.026234382636430083,0.025783134713334228,0.9742168652866658,29.036,909.9,623.8,286.1,0.6731241021620634,11.96,6.238,5.722,390.6506099172145,0.45798564712698,0.19134388824641754,0.2142392749146177,128726.6041621956,3339.9034635098224,132066.50762570548,35.882,1.33,21.920461159439295,28.748,0.288,19.224,36.39433491580617,0.6249786816557638,46.3047466799002,1014.7810132803995,35.563157940255344,0.698
38.0,4.0,4.0,0.82,0.736,28.342,0.026634562429442732,0.024029442117056782,0.9759705578829422,29.078,907.2,625.2,282.0,0.6753655063764181,11.892,6.252,5.64,390.7899026055293,0.45747030682971396,0.19251120204456043,0.21471716223332474,128797.31455469098,3343.7969275287314,132141.11148221965,36.876,1.384,22.486149167755837,28.782,0.296,19.184,36.31789048106981,0.6256435950594944,46.234806820289386,1015.0607727188436,35.554830713557834,0.688
39.0,4.0,4.0,0.798,0.748,28.392,0.02599746017871706,0.02440995817820644,0.9755900418217937,29.14,911.3,627.0,284.3,0.6751839406898905,11.956,6.27,5.686,390.8895016645076,0.45700754983192926,0.19461391993880273,0.21489282861084574,128820.78022487264,3331.446074957765,132152.22629983036,37.872,1.386,23.10677771715928,28.828,0.312,19.112,36.291658802834135,0.6256942196284296,46.21187469967548,1015.1525012012983,35.498360836769116,0.852
40.0,4.0,4.0,0.68,0.748,28.324,0.022281226203019935,0.02471499941437473,0.9752850005856243,29.072,906.4,623.0,283.4,0.6742500707081931,11.898,6.23,5.668,392.73027467597046,0.4565260691892739,0.19666801289923963,0.215739468643974,128794.34601076366,3394.7587207598435,132189.10473152343,38.87,1.518,23.792833176977787,28.754,0.318,19.044,36.27255857589729,0.6256147859564635,46.238192002739986,1015.0472319890391,35.58654009271776,0.854
41.0,4.0,4.0,0.728,0.64,28.412,0.023915885399810228,0.020923386326887453,0.979076613673112,29.052,896.4,614.0,282.4,0.6699895242606023,11.788,6.14,5.648,393.9612952664709,0.45601913081374196,0.19881580879014746,0.21660387121322525,128825.23133839114,3443.2753974623206,132268.5067358535,39.864,1.59,24.38682669888947,28.714,0.338,19.16,36.209394395968246,0.625986996353515,46.207653733456574,1015.1693850661732,35.64212643778446,0.806
42.0,4.0,4.0,0.786,0.74,28.458,0.025639552027407107,0.024083792715420344,0.9759162072845793,29.198,901.6,612.8,288.8,0.6667250890123951,11.904,6.128,5.776,392.465312810345,0.455647818693859,0.19984301861128886,0.21616626185990345,128894.48826160785,3375.825999941324,132270.31426154924,40.862,1.562,24.90868672467699,28.832,0.366,19.02,36.17648480916152,0.6262349440899208,46.139481253729414,1015.4420749850825,35.50749204998353,0.708
43.0,4.0,4.0,0.746,0.688,28.516,0.02403749028145114,0.022526328145282125,0.9774736718547171,29.204,913.6,624.0,289.6,0.6678722234782749,12.032,6.24,5.792,393.651804252428,0.45517358250573065,0.202387260132051,0.21667083867766745,128866.36200667478,3390.9897917359053,132257.3517984108,41.86,1.666,25.53972317941995,28.838,0.366,18.924,36.175265959459345,0.6259627371512458,46.16728496326845,1015.3308601469259,35.50884890584303,0.966
44.0,4.0,4.0,0.804,0.712,28.608,0.026038151092521812,0.02307004080385259,0.9769299591961464,29.32,909.5,634.8,274.7,0.6878844269123003,11.842,6.348,5.494,392.94777872837847,0.45482660828206367,0.20395420694514263,0.2168285008822094,128962.70428155448,3361.7438991743943,132324.4481807291,42.858,1.652,26.068357421828367,28.954,0.366,18.966,36.094117728755,0.6266283453257537,46.072213049025954,1015.7111478038968,35.39235249531022,0.646
45.0,4.0,4.0,0.734,0.79,28.552,0.023715806713332566,0.025531094470461386,0.9744689055295386,29.342,913.5,620.0,293.5,0.6657198508529811,12.07,6.2,5.87,393.5075484216615,0.45442515697228353,0.20581962724961061,0.21732443163646376,128992.90638922897,3370.411090165475,132363.31747939455,43.854,1.694,26.664440975347475,28.964,0.378,18.888,36.048939086578045,0.6268832122360943,46.042539836301934,1015.8298406547915,35.3824212974162,0.808
46.0,4.0,4.0,0.726,0.716,28.562,0.023000390251222295,0.022721384288255306,0.9772786157117441,29.278,896.2,597.2,299.0,0.6508965551111783,11.952,5.972,5.98,394.34852522419925,0.4538955651258056,0.2051955915172917,0.21798447671279603,129030.28483861961,3425.0296407453793,132455.31447936504,44.85,1.716,27.27870989754125,28.9,0.378,18.91,35.98935299650153,0.6275258576618022,46.0057020411683,1015.9771918353263,35.48164137693065,0.65
47.0,4.0,4.0,0.762,0.704,28.62,0.024410404998148585,0.022491427393690654,0.9775085726063095,29.324,907.8,619.2,288.6,0.6679450659226944,11.964,6.192,5.772,394.6465076933609,0.45346141963504477,0.20740602005330452,0.21811257592189273,129025.51755268175,3411.2806165728703,132436.7981692546,45.848,1.684,27.832429231415936,28.934,0.39,18.876,35.98693144092712,0.6272909544021945,46.010528588639865,1015.9578856454403,35.435385378541405,0.916
48.0,4.0,4.0,0.694,0.702,28.612,0.022134316864028017,0.022574499364042697,0.9774255006359573,29.314,888.4,606.4,282.0,0.6725291234728062,11.704,6.064,5.64,394.9875064643436,0.45301111345340855,0.20802166560717497,0.21836013604086557,129033.51385360821,3442.21575340399,132475.7296070121,46.848,1.652,28.445997198442313,28.93,0.384,18.954,35.97019718613415,0.627411374365815,46.002812458424,1015.9887501663045,35.438706208070656,0.78
49.0,4.0,4.0,0.704,0.652,28.664,0.022542898609856823,0.020791191247348243,0.9792088087526516,29.316,909.5,620.4,289.1,0.6682715077551762,11.986,6.204,5.782,395.36922318202556,0.4525084245893775,0.20890626010278215,0.21847686238463115,129014.99807108758,3428.884214120761,132443.8822852083,47.844,1.79,29.0428123004846,28.924,0.392,18.898,35.97994997139411,0.62724888926206,46.0214162848649,1015.9143348605407,35.45622831993451,0.874
50.0,4.0,4.0,0.728,0.686,28.706,0.023651468621323977,0.022101184503621626,0.9778988154963778,29.392,906.5,625.4,281.1,0.6748976326464164,11.876,6.254,5.622,394.21416166412564,0.45222148895104464,0.20943255227420457,0.2184145599291689,129114.66698648885,3395.195965405547,132509.86295189464,48.842,1.77,29.575821928740893,28.998,0.394,18.896,35.90699486596945,0.6279513638388937,45.923221260323565,1016.3071149587055,35.35472712696391,0.598
51.0,4.0,4.0,0.706,0.618,28.794,0.022711457947692783,0.01991523998041267,0.9800847600195877,29.412,892.9,606.8,286.1,0.6653248350345131,11.79,6.068,5.722,394.1389615091032,0.45182358434752495,0.2099954858102143,0.21857800238866287,129142.6126574873,3405.6772710210917,132548.28992850854,49.84,1.858,30.16895695507978,29.0,0.412,18.926,35.88018121026792,0.6281949702570861,45.89588137075838,1016.4164745169658,35.35651014520963,0.746
52.0,4.0,4.0,0.7,0.65,28.844,0.022570024598599914,0.020849338958859195,0.9791506610411417,29.494,907.3,621.8,285.5,0.6726446319349038,11.928,6.218,5.71,394.1726430392296,0.45149163920981283,0.2125417935423477,0.21844099988986637,129118.50657875376,3373.4174311964343,132491.92400995013,50.836,1.918,30.713026675365327,29.084,0.41,18.76,35.904324995499,0.6276830606978071,45.91972945929555,1016.3210821628172,35.253975140200666,1.022
53.0,4.0,4.0,0.71,0.612,28.942,0.022541087459709865,0.019704881955405436,0.9802951180445943,29.554,887.6,615.4,272.2,0.6785654959056509,11.598,6.154,5.444,393.2373641637164,0.4511223990661277,0.21198963778918897,0.21844385656806076,129211.67969918839,3364.5635176360565,132576.24321682454,51.82,2.014,31.285315112966206,29.142,0.412,18.892,35.83241303041797,0.6284861957075774,45.82780155596314,1016.6887937761473,35.20704321203303,0.556
54.0,4.0,4.0,0.626,0.646,28.922,0.019778811071268363,0.020771715197662032,0.9792282848023377,29.568,898.0,621.0,277.0,0.6778266093987942,11.75,6.21,5.54,394.13566573780986,0.4506481183883176,0.21396602303167064,0.21882667784785506,129192.76499786209,3372.8347424970384,132565.59974035903,52.798,2.098,31.849514902590307,29.112,0.456,18.752,35.829143573548286,0.6282909365343892,45.846503243651945,1016.6139870253917,35.24194162860045,0.844
55.0,4.0,4.0,0.624,0.59,28.956,0.019947267412757347,0.01883555631054813,0.981164443689452,29.546,901.8,616.6,285.2,0.6718447189067482,11.87,6.166,5.704,394.6414234102877,0.4502305791574854,0.21443346240593567,0.2192090824915343,129207.39885905774,3387.854216976982,132595.25307603474,53.796,2.032,32.47413756033697,29.13,0.416,18.962,35.80134564985826,0.6285123143686249,45.832219050063685,1016.6711237997462,35.23551306381313,0.75
56.0,4.0,4.0,0.694,0.656,28.994,0.022040923603191615,0.02076449667009072,0.9792355033299087,29.65,922.4,640.6,281.8,0.6827586606690367,12.042,6.406,5.636,393.6954394297433,0.4499456658195071,0.21516410541623834,0.2189465272148065,129253.69100642134,3325.8781155802535,132579.5691220018,54.794,1.982,32.98492110953896,29.19,0.46,18.758,35.777781262694106,0.6287000691001968,45.78652060832844,1016.853917566686,35.16842831841109,0.698
57.0,4.0,4.0,0.704,0.658,29.04,0.022442014339942088,0.02108622584253092,0.9789137741574693,29.698,915.8,628.0,287.8,0.674985568877196,12.036,6.28,5.756,392.9128301042989,0.449556003283637,0.21499478547520787,0.21883206974571734,129308.86318818688,3307.1810167321837,132616.0442049191,55.788,1.884,33.54318149319933,29.234,0.464,18.81,35.741187520217025,0.629092947442568,45.732260772325404,1017.0709569106989,35.11302154770646,0.66
58.0,4.0,4.0,0.662,0.568,29.134,0.021079544100277577,0.017920893807838022,0.9820791061921615,29.702,907.0,628.8,278.2,0.6779928171383854,11.852,6.288,5.564,392.5195511592251,0.44918301432285956,0.21410009416155737,0.219024613822111,129383.98634306535,3310.9216296485265,132694.90797271387,56.78,1.926,34.10352106656135,29.234,0.468,18.868,35.67428658000983,0.6298519314918228,45.65826991326827,1017.3669203469266,35.135738004415145,0.522
59.0,4.0,4.0,0.566,0.614,29.086,0.01794283284239704,0.01964647480539341,0.9803535251946065,29.7,919.2,636.2,283.0,0.6769080839356333,12.022,6.362,5.66,392.97803801631557,0.4487715093627856,0.21527543570239793,0.2191521963581494,129357.93790150483,3308.989745518034,132666.92764702276,57.78,2.108,34.73990155322141,29.226,0.474,18.782,35.68946773553671,0.6295488227690302,45.68412173286867,1017.2635130685251,35.137134083230514,0.808
60.0,4.0,4.0,0.604,0.596,29.094,0.019121359799498413,0.018816184701362725,0.9811838152986365,29.69,914.2,631.6,282.6,0.6783061364668811,11.968,6.316,5.652,393.6568379099514,0.44845287439857784,0.21611350686131658,0.21937714333811317,129331.82855152161,3331.118039740266,132662.94659126207,58.78,2.098,35.301263660573625,29.2,0.49,18.772,35.699406928340274,0.6293395132678524,45.71011403489254,1017.1595438604293,35.17184865460007,0.842
61.0,4.0,4.0,0.622,0.584,29.132,0.019750300633195397,0.018447401410175153,0.9815525985898247,29.716,923.5,639.4,284.1,0.6825450589473829,12.076,6.394,5.682,393.6028998255758,0.44808669091759495,0.21680281982574534,0.21936266139351066,129331.36131483635,3315.3828297822993,132646.74414461871,59.772,2.09,35.91155268968707,29.226,0.49,18.64,35.701218308556705,0.6292306723810551,45.71063073902985,1017.1574770438815,35.13288551644338,0.788
